ID;V;A;time;C
ID169;0.503625;1;1;0.425853095
ID170;0.496375;1;0;0.400009183
ID170;0.496375;1;0.333333333;0.414212387
ID170;0.496375;1;0.666666667;0.387606698
ID171;0.5125;1;0;0.41478108
ID171;0.5125;1;0.333333333;0.41814159
ID171;0.5125;1;0.666666667;0.41727125
ID172;0.503875;1;0;0.413641034
ID172;0.503875;1;0.333333333;0.417721381
ID172;0.503875;1;0.666666667;0.424480145
ID173;0.460375;1;0;0.431365745
ID173;0.460375;1;0.333333333;0.410718888
ID173;0.460375;1;0.666666667;0.429268109
ID173;0.460375;1;1;0.427976773
ID174;0.454125;1;0;0.430910556
ID174;0.454125;1;0.333333333;0.435977885
ID174;0.454125;1;0.666666667;0.436202295
ID174;0.454125;1;1;0.440168374
ID175;0.45225;1;0;0.439991149
ID175;0.45225;1;0.333333333;0.433937776
ID175;0.45225;1;0.666666667;0.434240114
ID175;0.45225;1;1;0.421033301
ID176;0.45575;1;0;0.423998011
ID176;0.45575;1;0.333333333;0.40086884
ID176;0.45575;1;0.666666667;0.402672777
ID176;0.45575;1;1;0.420888987
ID177;0.460625;1;0;0.425530599
ID177;0.460625;1;0.333333333;0.41588179
ID177;0.460625;1;0.666666667;0.428850629
ID177;0.460625;1;1;0.421957348
ID178;0.455625;1;0;0.410341959
ID178;0.455625;1;0.333333333;0.416093009
ID178;0.455625;1;0.666666667;0.415350787
ID178;0.455625;1;1;0.39428836
ID179;0.449;1;0;0.406616848
ID179;0.449;1;0.333333333;0.373485946
ID179;0.449;1;0.666666667;0.422567828
ID179;0.449;1;1;0.419650037
ID180;0.4495;1;0;0.414367902
ID180;0.4495;1;0.333333333;0.419682217
ID180;0.4495;1;0.666666667;0.366943469
ID180;0.4495;1;1;0.381313023
ID181;0.4545;1;0;0.418771652
ID181;0.4545;1;0.333333333;0.42842717
ID181;0.4545;1;0.666666667;0.431466438
ID181;0.4545;1;1;0.415371924
ID182;0.4575;1;0;0.426376461
ID182;0.4575;1;0.333333333;0.423132088
ID182;0.4575;1;0.666666667;0.408465276
ID182;0.4575;1;1;0.417488592
ID183;0.452;1;0;0.419161727
ID183;0.452;1;0.333333333;0.399535846
ID183;0.452;1;0.666666667;0.412633703
ID183;0.452;1;1;0.413915323
ID184;0.45575;1;0;0.419389879
ID184;0.45575;1;0.366666667;0.417494531
ID184;0.45575;1;0.7;0.420384633
ID184;0.45575;1;1.033333333;0.419393347
ID185;0.408875;1;0;0.421066177
ID185;0.408875;1;0.333333333;0.432930901
ID185;0.408875;1;0.666666667;0.437301713
ID185;0.408875;1;1;0.444301112
ID186;0.42425;1;0;0.394772328
ID186;0.42425;1;0.333333333;0.426661923
ID186;0.42425;1;0.666666667;0.42386514
ID186;0.42425;1;1;0.423342137
ID187;0.410125;1;0;0.423254024
ID187;0.410125;1;0.333333333;0.429296094
ID187;0.410125;1;0.666666667;0.466870105
ID187;0.410125;1;1;0.517513077
ID188;0.408875;1;0;0.393252331
ID188;0.408875;1;0.333333333;0.414422691
ID188;0.408875;1;0.666666667;0.428246307
ID188;0.408875;1;1;0.442129711
ID189;0.460375;1;0;0.384009048
ID189;0.460375;1;0.333333333;0.442642484
ID189;0.460375;1;0.666666667;0.437817578
ID189;0.460375;1;1;0.435310756
ID190;0.459125;1;0;0.391373112
ID190;0.459125;1;0.333333333;0.44865768
ID190;0.459125;1;0.666666667;0.443438796
ID190;0.459125;1;1;0.440852439
ID191;0.464;1;0;0.425390282
ID191;0.464;1;0.333333333;0.442033167
ID191;0.464;1;0.666666667;0.438051616
ID191;0.464;1;1;0.449536802
ID192;0.459125;1;0;0.414298052
ID192;0.459125;1;0.333333333;0.466817855
ID192;0.459125;1;0.666666667;0.473766423
ID192;0.459125;1;1;0.494006222
ID193;0.46075;1;0;0.418442152
ID193;0.46075;1;0.333333333;0.453804645
ID193;0.46075;1;0.666666667;0.46645803
ID193;0.46075;1;1;0.4376022
ID194;0.464125;1;0;0.412593226
ID194;0.464125;1;0.333333333;0.446051654
ID194;0.464125;1;0.666666667;0.43620204
ID194;0.464125;1;1;0.446581573
ID195;0.45075;1;0;0.433756453
ID195;0.45075;1;0.333333333;0.441212207
ID195;0.45075;1;0.666666667;0.445577527
ID195;0.45075;1;1;0.432085774
ID196;0.4635;1;0;0.413981136
ID196;0.4635;1;0.333333333;0.472966578
ID196;0.4635;1;0.666666667;0.430888789
ID196;0.4635;1;1;0.444952286
ID197;0.483625;1;0;0.412628108
ID197;0.483625;1;0.333333333;0.430007391
ID197;0.483625;1;0.666666667;0.405336732
ID197;0.483625;1;1;0.434096577
ID198;0.476375;1;0;0.424620166
ID198;0.476375;1;0.333333333;0.425338762
ID198;0.476375;1;0.666666667;0.424347812
ID198;0.476375;1;1;0.436542365
ID199;0.4925;1;0;0.426826055
ID199;0.4925;1;0.333333333;0.435069328
ID199;0.4925;1;0.666666667;0.429604256
ID199;0.4925;1;1;0.424213247
ID200;0.483875;1;0;0.411991524
ID200;0.483875;1;0.333333333;0.427468349
ID200;0.483875;1;0.666666667;0.434033839
ID200;0.483875;1;1;0.415958152
ID201;0.410375;1;0;0.414038273
ID201;0.410375;1;0.333333333;0.443286934
ID201;0.410375;1;0.666666667;0.415490623
ID201;0.410375;1;1;0.478826152
ID202;0.409125;1;0;0.422397652
ID202;0.409125;1;0.333333333;0.420982794
ID202;0.409125;1;0.666666667;0.445370284
ID202;0.409125;1;1;0.461886507
ID203;0.414;1;0;0.426526757
ID203;0.414;1;0.333333333;0.516827839
ID203;0.414;1;0.666666667;0.636122614
ID203;0.414;1;1;0.475016909
ID204;0.409125;1;0;0.420147052
ID204;0.409125;1;0.333333333;0.436958349
ID204;0.409125;1;0.666666667;0.547039466
ID204;0.409125;1;1;0.42521357
ID205;0.41075;1;0;0.423069099
ID205;0.41075;1;0.333333333;0.412437121
ID205;0.41075;1;0.666666667;0.427514723
ID205;0.41075;1;1;0.461291362
ID206;0.414125;1;0;0.40025528
ID206;0.414125;1;0.333333333;0.395820711
ID206;0.414125;1;0.666666667;0.409413556
ID206;0.414125;1;1;0.396532489
ID207;0.40075;1;0;0.38055484
ID207;0.40075;1;0.333333333;0.409357536
ID207;0.40075;1;0.666666667;0.422590619
ID207;0.40075;1;1;0.423928915
ID208;0.4135;1;0;0.372239947
ID208;0.4135;1;0.333333333;0.411923313
ID208;0.4135;1;0.666666667;0.386667276
ID208;0.4135;1;1;0.487392771
ID209;0.465375;1;0;0.411744811
ID209;0.465375;1;0.333333333;0.43380848
ID209;0.465375;1;0.666666667;0.443849801
ID209;0.465375;1;1;0.437436817
ID210;0.464125;1;0;0.42231858
ID210;0.464125;1;0.333333333;0.399206852
ID210;0.464125;1;0.666666667;0.482381898
ID210;0.464125;1;1;0.39911508
ID211;0.469;1;0;0.424482805
ID211;0.469;1;0.333333333;0.426215585
ID211;0.469;1;0.666666667;0.401068557
ID211;0.469;1;1;0.501012412
ID212;0.464125;1;0;0.419013252
ID212;0.464125;1;0.333333333;0.460013418
ID212;0.464125;1;0.666666667;0.478912267
ID212;0.464125;1;1;0.485692391
ID213;0.46575;1;0;0.434768355
ID213;0.46575;1;0.333333333;0.419637941
ID213;0.46575;1;0.666666667;0.440102916
ID213;0.46575;1;1;0.494290323
ID214;0.469125;1;0;0.429009479
ID214;0.469125;1;0.333333333;0.464704412
ID214;0.469125;1;0.666666667;0.495308575
ID214;0.469125;1;1;0.517485186
ID215;0.45575;1;0;0.410572697
ID215;0.45575;1;0.333333333;0.448366252
ID215;0.45575;1;0.666666667;0.483372482
ID215;0.45575;1;1;0.412022976
ID216;0.4685;1;0;0.407063498
ID216;0.4685;1;0.333333333;0.418361604
ID216;0.4685;1;0.666666667;0.41724213
ID216;0.4685;1;1;0.474151686
ID217;0.488625;1;0;0.387386219
ID217;0.488625;1;0.333333333;0.406297236
ID217;0.488625;1;0.666666667;0.420578443
ID217;0.488625;1;1;0.416993363
ID218;0.481375;1;0;0.403314831
ID218;0.481375;1;0.333333333;0.415662545
ID218;0.481375;1;0.666666667;0.417410106
ID218;0.481375;1;1;0.402855295
ID219;0.4975;1;0;0.404880383
ID219;0.4975;1;0.333333333;0.414418131
ID219;0.4975;1;0.666666667;0.401256999
ID219;0.4975;1;1;0.439965054
ID220;0.488875;1;0;0.404844999
ID220;0.488875;1;0.333333333;0.412867565
ID220;0.488875;1;0.666666667;0.413581768
ID220;0.488875;1;1;0.439761327
ID221;0.475375;1;0;0.404781009
ID221;0.475375;1;0.333333333;0.405367335
ID221;0.475375;1;0.666666667;0.411710512
ID221;0.475375;1;1;0.393997949
ID222;0.469125;1;0;0.380129173
ID222;0.469125;1;0.333333333;0.406474159
ID222;0.469125;1;0.666666667;0.406925379
ID222;0.469125;1;1;0.404430934
ID223;0.46725;1;0;0.398890527
ID223;0.46725;1;0.333333333;0.403525694
ID223;0.46725;1;0.666666667;0.405075472
ID223;0.46725;1;1;0.394333422
ID224;0.47075;1;0;0.376190708
ID224;0.47075;1;0.333333333;0.406627523
ID224;0.47075;1;0.666666667;0.41339949
ID224;0.47075;1;1;0.403107165
ID225;0.475625;1;0;0.390582924
ID225;0.475625;1;0.333333333;0.402055797
ID225;0.475625;1;0.666666667;0.40691902
ID225;0.475625;1;1;0.4074717
ID226;0.470625;1;0;0.401537125
ID226;0.470625;1;0.333333333;0.401837599
ID226;0.470625;1;0.666666667;0.407297178
ID226;0.470625;1;1;0.405110506
ID227;0.464;1;0;0.367356807
ID227;0.464;1;0.333333333;0.384102371
ID227;0.464;1;0.666666667;0.404513917
ID227;0.464;1;1;0.411805365
ID228;0.4645;1;0;0.385257042
ID228;0.4645;1;0.333333333;0.398966884
ID228;0.4645;1;0.666666667;0.401113344
ID228;0.4645;1;1;0.410571527
ID229;0.4695;1;0;0.374630774
ID229;0.4695;1;0.333333333;0.399014807
ID229;0.4695;1;0.666666667;0.407697006
ID229;0.4695;1;1;0.412499475
ID230;0.4725;1;0;0.398228686
ID230;0.4725;1;0.333333333;0.40036911
ID230;0.4725;1;0.666666667;0.409689962
ID230;0.4725;1;1;0.39478311
ID231;0.467;1;0;0.401619074
ID231;0.467;1;0.333333333;0.402808179
ID231;0.467;1;0.666666667;0.397638194
ID231;0.467;1;1;0.38558368
ID232;0.47075;1;0;0.397564493
ID232;0.47075;1;0.333333333;0.403916146
ID232;0.47075;1;0.666666667;0.390554518
ID232;0.47075;1;1;0.408054245
ID233;0.46625;1;0;0.381178507
ID233;0.46625;1;0.333333333;0.400724135
ID233;0.46625;1;0.666666667;0.406864254
ID233;0.46625;1;1;0.416624451
ID234;0.48225;1;0;0.39316232
ID234;0.48225;1;0.333333333;0.403873054
ID234;0.48225;1;0.666666667;0.426641901
ID234;0.48225;1;1;0.447065769
ID235;0.4735;1;0;0.360411385
ID235;0.4735;1;0.333333333;0.401756949
ID235;0.4735;1;0.666666667;0.413392839
ID235;0.4735;1;1;0.42109
ID236;0.47125;1;0;0.399419078
ID236;0.47125;1;0.333333333;0.400624976
ID236;0.47125;1;0.666666667;0.406696769
ID236;0.47125;1;1;0.407618164
ID237;0.475375;1;0;0.391594935
ID237;0.475375;1;0.333333333;0.431344658
ID237;0.475375;1;0.666666667;0.436792138
ID237;0.475375;1;1;0.438792117
ID238;0.474125;1;0;0.422495427
ID238;0.474125;1;0.333333333;0.452078728
ID238;0.474125;1;0.666666667;0.456061595
ID238;0.474125;1;1;0.459417802
ID239;0.479;1;0;0.408993019
ID239;0.479;1;0.333333333;0.42662588
ID239;0.479;1;0.666666667;0.426164887
ID239;0.479;1;1;0.437097882
ID240;0.474125;1;0;0.409698872
ID240;0.474125;1;0.333333333;0.448567467
ID240;0.474125;1;0.666666667;0.46135246
ID240;0.474125;1;1;0.463847086
ID241;0.47575;1;0;0.392091431
ID241;0.47575;1;0.333333333;0.44084304
ID241;0.47575;1;0.666666667;0.456370727
ID241;0.47575;1;1;0.468609283
ID242;0.479125;1;0;0.419668973
ID242;0.479125;1;0.333333333;0.479203461
ID242;0.479125;1;0.666666667;0.527421918
ID242;0.479125;1;1;0.567820908
ID243;0.475375;1;0;0.406935974
ID243;0.475375;1;0.333333333;0.448648545
ID243;0.475375;1;0.666666667;0.475181601
ID243;0.475375;1;1;0.497851128
ID244;0.474125;1;0;0.405049459
ID244;0.474125;1;0.333333333;0.423976749
ID244;0.474125;1;0.666666667;0.438085208
ID244;0.474125;1;1;0.447602356
ID245;0.370375;1;0;0.404869876
ID245;0.370375;1;0.333333333;0.421344334
ID245;0.370375;1;0.666666667;0.425227614
ID245;0.370375;1;1;0.426475973
ID246;0.36225;1;0;0.41286096
ID246;0.36225;1;0.333333333;0.43455921
ID246;0.36225;1;0.666666667;0.436202516
ID246;0.36225;1;1;0.429301474
ID247;0.36575;1;0;0.42782612
ID247;0.36575;1;0.333333333;0.425672353
ID247;0.36575;1;0.666666667;0.432570311
ID247;0.36575;1;1;0.438635958
ID248;0.370625;1;0;0.427674099
ID248;0.370625;1;0.333333333;0.429516775
ID248;0.370625;1;0.666666667;0.438672481
ID248;0.370625;1;1;0.441751551
ID249;0.365625;1;0;0.433450485
ID249;0.365625;1;0.333333333;0.411770461
ID249;0.365625;1;0.666666667;0.443736299
ID249;0.365625;1;1;0.415217164
ID250;0.359;1;0;0.418221352
ID250;0.359;1;0.333333333;0.438313907
ID250;0.359;1;0.666666667;0.438440989
ID250;0.359;1;1;0.439634658
ID251;0.348875;1;0;0.436503977
ID251;0.348875;1;0.333333333;0.43861997
ID251;0.348875;1;0.666666667;0.457433486
ID251;0.348875;1;1;0.488933457
ID252;0.36425;1;0;0.425229644
ID252;0.36425;1;0.333333333;0.420642987
ID252;0.36425;1;0.666666667;0.44548369
ID252;0.36425;1;1;0.453982498
ID253;0.350125;1;0;0.430563893
ID253;0.350125;1;0.333333333;0.484106186
ID253;0.350125;1;0.666666667;0.521201064
ID253;0.350125;1;1;0.519858274
ID254;0.348875;1;0;0.416117351
ID254;0.348875;1;0.333333333;0.435277802
ID254;0.348875;1;0.666666667;0.451936918
ID254;0.348875;1;1;0.489366932
ID255;0.430375;1;0;0.424615695
ID255;0.430375;1;0.333333333;0.411035921
ID255;0.430375;1;0.666666667;0.429041135
ID255;0.430375;1;1;0.463850298
ID256;0.429125;1;0;0.436693211
ID256;0.429125;1;0.333333333;0.458521945
ID256;0.429125;1;0.666666667;0.47833249
ID256;0.429125;1;1;0.511961256
ID257;0.434;1;0;0.401282158
ID257;0.434;1;0.333333333;0.430018249
ID257;0.434;1;0.666666667;0.447091847
ID257;0.434;1;1;0.463027311
ID258;0.429125;1;0;0.44976767
ID258;0.429125;1;0.333333333;0.44582965
ID258;0.429125;1;0.666666667;0.44638431
ID258;0.429125;1;1;0.438542936
ID259;0.43075;1;0;0.437345653
ID259;0.43075;1;0.333333333;0.428790084
ID259;0.43075;1;0.666666667;0.427007772
ID259;0.43075;1;1;0.453018319
ID260;0.434125;1;0;0.417695193
ID260;0.434125;1;0.333333333;0.468306924
ID260;0.434125;1;0.666666667;0.499523282
ID260;0.434125;1;1;0.52496877
ID261;0.42075;1;0;0.418539935
ID261;0.42075;1;0.333333333;0.448032746
ID261;0.42075;1;0.666666667;0.435274567
ID261;0.42075;1;1;0.464716884
ID262;0.4335;1;0;0.421759354
ID262;0.4335;1;0.333333333;0.434871605
ID262;0.4335;1;0.666666667;0.452786602
ID262;0.4335;1;1;0.467355152
ID263;0.419125;1;0;0.45303135
ID263;0.419125;1;0.333333333;0.429267951
ID263;0.419125;1;0.666666667;0.427852442
ID263;0.419125;1;1;0.399768946
ID264;0.419125;1;0;0.436394324
ID264;0.419125;1;0.333333333;0.424052567
ID264;0.419125;1;0.666666667;0.431295257
ID264;0.419125;1;1;0.417721007
ID265;0.424125;1;0;0.56678373
ID265;0.424125;1;0.333333333;0.689889318
ID265;0.424125;1;0.666666667;0.734964593
ID265;0.424125;1;1;0.795458205
ID266;0.4235;1;0;0.457825483
ID266;0.4235;1;0.333333333;0.462933754
ID266;0.4235;1;0.666666667;0.466639913
ID266;0.4235;1;1;0.456272306
ID267;0.436375;1;0;0.412757159
ID267;0.436375;1;0.333333333;0.446529295
ID267;0.436375;1;0.666666667;0.479389205
ID267;0.436375;1;1;0.478759666
ID268;0.443875;1;0;0.475133079
ID268;0.443875;1;0.333333333;0.483588521
ID268;0.443875;1;0.666666667;0.484914956
ID268;0.443875;1;1;0.499914667
ID269;0.42375;1;0;0.42758054
ID269;0.42375;1;0.333333333;0.461299543
ID269;0.42375;1;0.666666667;0.471316728
ID269;0.42375;1;1;0.442062619
ID270;0.42375;1;0;0.440754772
ID270;0.42375;1;0.333333333;0.420422251
ID270;0.42375;1;0.666666667;0.440167693
ID270;0.42375;1;1;0.431495784
ID271;0.425625;1;0;0.425623518
ID271;0.425625;1;0.333333333;0.43171341
ID271;0.425625;1;0.666666667;0.455355793
ID271;0.425625;1;1;0.425390487
ID272;0.425625;1;0;0.451411573
ID272;0.425625;1;0.333333333;0.437592872
ID272;0.425625;1;0.666666667;0.440264358
ID272;0.425625;1;1;0.45033245
ID273;0.42;1;0;0.447983912
ID273;0.42;1;0.333333333;0.437690756
ID273;0.42;1;0.666666667;0.437690756
ID273;0.42;1;1;0.438859796
ID274;0.42;1;0;0.481890343
ID274;0.42;1;0.333333333;0.416505469
ID274;0.42;1;0.666666667;0.425887182
ID274;0.42;1;1;0.449296943
ID275;0.409375;1;0;0.440131046
ID275;0.409375;1;0.333333333;0.424318268
ID275;0.409375;1;0.666666667;0.450093369
ID275;0.409375;1;1;0.463236887
ID276;0.41875;1;0;0.40456513
ID276;0.41875;1;0.333333333;0.42930038
ID276;0.41875;1;0.666666667;0.461369085
ID276;0.41875;1;1;0.475694265
ID277;0.406875;1;0;0.422622753
ID277;0.406875;1;0.333333333;0.455979701
ID277;0.406875;1;0.666666667;0.49912996
ID277;0.406875;1;1;0.526069247
ID278;0.406875;1;0;0.450489137
ID278;0.406875;1;0.333333333;0.435687588
ID278;0.406875;1;0.666666667;0.453931641
ID278;0.406875;1;1;0.450209507
ID279;0.435375;1;0;0.400611569
ID279;0.435375;1;0.333333333;0.378825807
ID279;0.435375;1;0.666666667;0.422210703
ID279;0.435375;1;1;0.430869199
ID280;0.434125;1;0;0.413977474
ID280;0.434125;1;0.333333333;0.434268383
ID281;0.439;1;0;0.388000648
ID281;0.439;1;0.35;0.423081019
ID281;0.439;1;0.666666667;0.414750302
ID282;0.434125;1;0;0.426713526
ID282;0.434125;1;0.3;0.404849002
ID282;0.434125;1;0.666666667;0.440994156
ID282;0.434125;1;0.983333333;0.433270362
ID283;0.43575;1;0;0.425084931
ID283;0.43575;1;0.3;0.419274542
ID283;0.43575;1;0.666666667;0.432314056
ID283;0.43575;1;0.983333333;0.43381329
ID284;0.439125;1;0;0.418352506
ID284;0.439125;1;0.3;0.402145281
ID284;0.439125;1;0.666666667;0.430813353
ID284;0.439125;1;0.966666667;0.429168064
ID285;0.42575;1;0;0.398105939
ID285;0.42575;1;0.333333333;0.4134024
ID285;0.42575;1;0.666666667;0.422874044
ID285;0.42575;1;1;0.439922236
ID286;0.4385;1;0;0.380961046
ID286;0.4385;1;0.316666667;0.398653853
ID286;0.4385;1;0.666666667;0.420109993
ID286;0.4385;1;1;0.401729089
ID287;0.458625;1;0;0.424719311
ID287;0.458625;1;0.333333333;0.395619407
ID287;0.458625;1;0.666666667;0.399733224
ID287;0.458625;1;1;0.434505897
ID288;0.451375;1;0;0.389714572
ID288;0.451375;1;0.333333333;0.431110871
ID288;0.451375;1;0.666666667;0.438741429
ID288;0.451375;1;1;0.476327609
ID289;0.4675;1;0;0.374442218
ID289;0.4675;1;0.35;0.447800843
ID289;0.4675;1;0.666666667;0.426789329
ID289;0.4675;1;1;0.462942695
ID290;0.458875;1;0;0.41910755
ID290;0.458875;1;0.333333333;0.426567471
ID290;0.458875;1;0.683333333;0.436367044
ID290;0.458875;1;1;0.418869904
ID291;0.448125;1;0;0.415565858
ID291;0.448125;1;0.333333333;0.384804449
ID291;0.448125;1;0.666666667;0.375341065
ID291;0.448125;1;1;0.418724574
ID292;0.43875;1;0;0.41211986
ID292;0.43875;1;0.333333333;0.423108976
ID292;0.43875;1;0.65;0.416222461
ID292;0.43875;1;0.983333333;0.432282387
ID293;0.43625;1;0;0.410366703
ID293;0.43625;1;0.316666667;0.391747325
ID293;0.43625;1;0.65;0.455203678
ID293;0.43625;1;0.966666667;0.420114009
ID294;0.43875;1;0;0.407940288
ID294;0.43875;1;0.316666667;0.418425955
ID294;0.43875;1;0.666666667;0.438311937
ID294;0.43875;1;1;0.386326191
ID295;0.444375;1;0;0.399222255
ID295;0.444375;1;0.316666667;0.399095019
ID295;0.444375;1;0.65;0.409832749
ID295;0.444375;1;0.983333333;0.413300961
ID296;0.440625;1;0;0.387862866
ID296;0.440625;1;0.333333333;0.403914279
ID296;0.440625;1;0.65;0.410620407
ID296;0.440625;1;0.983333333;0.411072828
ID297;0.436875;1;0;0.378049329
ID297;0.436875;1;0.333333333;0.411402476
ID297;0.436875;1;0.666666667;0.437136576
ID297;0.436875;1;1;0.408405506
ID298;0.440625;1;0;0.406542126
ID298;0.440625;1;0.333333333;0.438068584
ID298;0.440625;1;0.666666667;0.426169619
ID298;0.440625;1;1;0.412639629
ID299;0.4425;1;0;0.384923309
ID299;0.4425;1;0.316666667;0.398419901
ID299;0.4425;1;0.65;0.4244049
ID299;0.4425;1;0.983333333;0.398815307
ID300;0.435;1;0;0.400303802
ID300;0.435;1;0.333333333;0.400458281
ID300;0.435;1;0.666666667;0.403039936
ID300;0.435;1;1;0.412212259
ID301;0.441875;1;0;0.397292297
ID301;0.441875;1;0.333333333;0.406278169
ID301;0.441875;1;0.666666667;0.400315643
ID301;0.441875;1;1;0.406388519
ID302;0.435;1;0;0.416260249
ID302;0.435;1;0.333333333;0.425477334
ID302;0.435;1;0.666666667;0.407315558
ID302;0.435;1;1;0.38427132
ID303;0.444375;1;0;0.386848535
ID303;0.444375;1;0.333333333;0.392228152
ID303;0.444375;1;0.666666667;0.418238289
ID303;0.444375;1;0.833333333;0.425490421
ID304;0.45375;1;0;0.407200751
ID304;0.45375;1;0.333333333;0.38850827
ID304;0.45375;1;0.666666667;0.398937008
ID304;0.45375;1;0.833333333;0.408288636
ID305;0.441875;1;0;0.386425528
ID305;0.441875;1;0.333333333;0.408715895
ID305;0.441875;1;0.666666667;0.405791023
ID305;0.441875;1;1;0.400422888
ID306;0.441875;1;0;0.393481765
ID306;0.441875;1;0.333333333;0.431131495
ID306;0.441875;1;0.666666667;0.404064554
ID306;0.441875;1;1;0.413802268
ID307;0.52375;1;0;0.405666035
ID307;0.52375;1;0.333333333;0.397656861
ID307;0.52375;1;0.666666667;0.418929532
ID307;0.52375;1;1;0.417398853
ID308;0.5225;1;0;0.405291475
ID308;0.5225;1;0.333333333;0.437650655
ID308;0.5225;1;0.666666667;0.457435746
ID308;0.5225;1;1;0.46084006
ID309;0.52625;1;0;0.427926531
ID309;0.52625;1;0.333333333;0.465029368
ID309;0.52625;1;0.666666667;0.5090323
ID309;0.52625;1;1;0.544121434
ID310;0.5275;1;0;0.410850349
ID310;0.5275;1;0.333333333;0.414942443
ID310;0.5275;1;0.666666667;0.44179614
ID310;0.5275;1;1;0.449598434
ID311;0.53;1;0;0.408900745
ID311;0.53;1;0.333333333;0.4015155
ID311;0.53;1;0.666666667;0.560012501
ID311;0.53;1;1;0.636572783
ID312;0.51875;1;0;0.38765071
ID312;0.51875;1;0.333333333;0.409656441
ID312;0.51875;1;0.666666667;0.445070555
ID312;0.51875;1;1;0.459015173
ID313;0.55;1;0;0.426850541
ID313;0.55;1;0.333333333;0.406857816
ID313;0.55;1;0.666666667;0.438525701
ID313;0.55;1;1;0.429764645
ID314;0.5375;1;0;0.411995236
ID314;0.5375;1;0.333333333;0.462337923
ID314;0.5375;1;0.666666667;0.487852584
ID314;0.5375;1;1;0.519414437
ID315;0.54875;1;0;0.416190694
ID315;0.54875;1;0.333333333;0.437433104
ID315;0.54875;1;0.666666667;0.45409299
ID315;0.54875;1;1;0.465070092
ID316;0.533125;1;0;0.422064331
ID316;0.533125;1;0.333333333;0.423018985
ID316;0.533125;1;0.666666667;0.409516819
ID316;0.533125;1;1;0.417670631
ID317;0.52375;1;0;0.425016055
ID317;0.52375;1;0.333333333;0.439534409
ID317;0.52375;1;0.666666667;0.430504225
ID317;0.52375;1;1;0.435847876
ID318;0.52125;1;0;0.415166462
ID318;0.52125;1;0.333333333;0.416989587
ID318;0.52125;1;0.666666667;0.417554712
ID318;0.52125;1;1;0.423395689
ID319;0.529375;1;0;0.415550567
ID319;0.529375;1;0.333333333;0.414148392
ID319;0.529375;1;0.666666667;0.444555406
ID319;0.529375;1;1;0.440891751
ID320;0.525625;1;0;0.409063989
ID320;0.525625;1;0.333333333;0.42539281
ID320;0.525625;1;0.666666667;0.409195821
ID320;0.525625;1;1;0.430165218
ID321;0.521875;1;0;0.443687948
ID321;0.521875;1;0.333333333;0.436337066
ID321;0.521875;1;0.666666667;0.398937299
ID321;0.521875;1;1;0.452196651
ID322;0.5275;1;0;0.423084251
ID322;0.5275;1;0.333333333;0.406362816
ID322;0.5275;1;0.666666667;0.442492801
ID322;0.5275;1;1;0.420909904
ID323;0.52;1;0;0.407913767
ID323;0.52;1;0.333333333;0.421404176
ID323;0.52;1;0.666666667;0.430064625
ID323;0.52;1;1;0.426768015
ID324;0.526875;1;0;0.42085311
ID324;0.526875;1;0.333333333;0.431270472
ID324;0.526875;1;0.666666667;0.373488384
ID324;0.526875;1;1;0.422252922
ID325;0.529375;1;0;0.381478396
ID325;0.529375;1;0.333333333;0.389404404
ID325;0.529375;1;0.666666667;0.390742963
ID325;0.529375;1;1;0.399803812
ID326;0.53875;1;0;0.403212548
ID326;0.53875;1;0.333333333;0.391667395
ID326;0.53875;1;0.666666667;0.381385483
ID326;0.53875;1;1;0.385859456
ID327;0.526875;1;0;0.414247487
ID327;0.526875;1;0.333333333;0.395381743
ID327;0.526875;1;0.666666667;0.42672928
ID327;0.526875;1;1;0.423131739
ID328;0.52375;1;0;0.393428466
ID328;0.52375;1;0.333333333;0.407207742
